stock_code,0,1,2,3,4,5,6,7,8,9
000040.SZ,0.0773049629572168,0.2001688392508653,0.2667109274303338,0.0864610649027037,-0.0714953423024776,-0.0582503216742404,-0.1517486459894085,0.1097710844014634,0.194761002289396,-0.1348410024513265
000042.SZ,0.1616958532164931,-0.0148375416423948,0.0012740407009001,-0.0148131413269106,0.0437757685945723,0.1839711224484322,0.1835447657321039,0.0083771767756909,-0.0735336215564287,-0.1180883512758838
000043.SZ,-0.1950303009058582,-0.2262221176199088,0.1699763997738334,-0.0029400624319634,0.082167809793711,-0.0717013784394067,0.0222174474646328,0.1694467513939208,0.2379252056620214,0.2979699082681798
000045.SZ,0.2614898121122188,-0.0097203202640795,-0.1653316301414871,0.0473809444720019,0.0171925863527583,-0.0320504814985227,0.0591544482580789,-0.0198003217930281,-0.0587248596417583,0.2235306198833901
000046.SZ,0.0136971857409496,0.1302533835408384,0.107741742366321,0.0581031554535922,-0.0403449851649451,0.2282157804487899,-0.1439175868556385,-0.0540178528344184,0.2542369199079735,-0.1382688624935326
000048.SZ,0.1401244968664571,-0.1977472376969751,0.2539311330825268,0.220155876996192,-0.1899375953764763,-0.0252871028457678,0.1939939934217657,0.1655062101659762,-0.0309014351039575,-0.0423863698548294
000049.SZ,0.0098003959438654,-0.0293759049400446,-0.0980415426842074,0.2756114271396357,0.0162638132203354,0.1951802371578424,0.176944275015472,0.0888599036991972,0.1492272389261627,-0.1675843005404459
000050.SZ,-0.0661662045661084,0.1179460424274627,0.2842696335452146,0.2613986899459183,0.1923010898545256,-0.1017141997211432,0.181682939539908,-0.176279693335868,-0.1401239870092728,-0.0622344000758193
000055.SZ,0.2853664176831067,0.047542471523444,-0.0897934387820319,-0.1716261545916957,-0.0766624642653927,0.0974030632579427,-0.0832551959541079,0.1997593158153623,0.2876187013559663,-0.0462304382224917
000056.SZ,0.0326811551845852,-0.1016153320664769,-0.0906102728296809,0.0371392859085981,0.0716098227579132,0.0619351558402003,0.0109369831897264,0.2508012089002474,0.0049739258618545,-0.011547394903097
000058.SZ,-0.0376050588920011,0.0619916566080548,0.1182224774314693,0.0959878997131197,0.0724397339270485,-0.1567480635154145,0.2662435272412362,-0.1059922220035047,0.1039638007816472,0.0164120883902966
000059.SZ,0.0315214924231743,0.2925614186593586,0.0192097755052378,0.0668371764731623,0.0683706796411734,-0.0085553974865526,-0.1282824918658345,-0.1134866470712369,0.1711584275942116,-0.097253597609752
000060.SZ,-0.0941855426599361,-0.1919597295987857,0.010758561616931,0.2691588621026394,0.2503380697971869,0.0822212420478702,0.1823427875887007,-0.1249366265060722,0.1742485864680064,-0.069637387575333
000061.SZ,-0.159204198418232,0.2725818194139643,0.1887027043448714,0.0480578131100132,0.1061597440007355,-0.193837384825495,0.0273287638685658,0.2581714538864531,-0.1408418170695927,0.0197341548819543
000062.SZ,0.166283596876249,0.1946014254460625,0.1926624558227825,0.0846996510802508,-0.0291161149410031,-0.1975756225209994,-0.0170303836737544,-0.0527854008224807,0.1294179047916183,0.0160341974758442
000063.SZ,-0.0743736647461481,0.0161041794161386,-0.0517672933294078,0.205971548990853,0.4461515611846753,-0.0545934505568615,-0.0800574983918871,0.4862788201715984,0.1581557934861945,0.0637801210572806
000065.SZ,0.2271200395173735,-0.0104155398256681,0.2655850693086891,0.241602842980691,-0.0929561504690184,-0.0861289347380225,0.2490356306689513,-0.1950417764014845,-0.1012834518503781,-0.093048683891982
000066.SZ,-0.2002163056831224,-0.1173355642389043,0.1968090995759558,0.1867740326043908,0.0839610243808075,0.156818350872648,0.1876769570070368,-0.0747606676582186,0.1340418807213892,0.1170485910076441
000068.SZ,-0.1882291020518806,-0.2345552804891654,0.2015196301291593,0.1046479441983778,-0.0486660924686257,-0.0751489433219752,0.1786002725416873,0.1872951808776037,0.2844185847150849,0.1309704690704932
000069.SZ,-0.1574930977081679,0.110985208850916,0.1412088010939771,0.1922458637978853,0.2099168886576243,0.233230597519312,-0.0571745647799827,-0.0376634082639196,0.2443730425388404,0.0044066688850932
000070.SZ,0.1033203085839066,-0.0632219508197981,0.0017448878651736,0.2063190773948072,0.2393618505802618,-0.0901610850515543,-0.132170322406986,0.026070350408701,0.1659604574710521,-0.0074711267982408
000078.SZ,-0.006792750484024,-0.0128191602034371,-0.158654454582499,0.0348797295928587,-0.0332724016886743,0.0346474039802766,-0.065530644670056,0.0278886637352166,0.2749206902209805,0.2871174421712077
000088.SZ,-0.0391787293944781,0.0152672342875342,-0.0908011969843657,-0.0258451612371698,0.0934343576949688,0.0759416453945522,0.3349200212781717,-0.0506674344214238,-0.0625217839637492,-0.0245986807929885
000089.SZ,0.2088917796237435,-0.1142721791662792,0.1243684776430329,0.1872304370027224,-0.096714942683392,-0.193882619251079,0.2154905947754846,0.2275470940152139,0.1071609631788572,0.0301900616760146
000090.SZ,0.2225423238573567,-0.0322195951391689,0.03900304235178,-0.0252386408638323,0.050204851273545,-0.0338559778356017,-0.0795454360432486,0.207444030136284,0.0878638092493741,0.0019686515476476
000096.SZ,0.1247622714480802,-0.0520263987234794,0.0884905956708194,0.1199443910756224,-0.0156511291321325,-0.0620976536466473,0.2217965101708847,0.1168678912138653,-0.2592105482052914,0.1953561063292494
000099.SZ,0.2265257847688583,0.2278033779446721,-0.2381991386473192,-0.1919957274117684,0.1134154371713823,0.2369158752426132,0.1887379975431155,-0.0358033820228864,0.0366094032976927,-0.1024351199350776
000100.SZ,0.3506436519847225,-0.087099433318517,0.0037984460671695,0.0294984823637277,0.1716109367085048,-0.178561526141477,-0.0625523135357174,0.2150536427877717,0.0328728870048827,0.2091329021196149
000150.SZ,-0.044078327404948,-0.2331243501958382,0.2631703568658949,0.2625658811980687,-0.1251734074688035,0.0133465495953498,0.2688430130726492,0.2361932721689512,-0.0446941344062092,-0.073559307818465
000151.SZ,-0.1671005639215916,0.0876634523962935,-0.1662863908024049,-0.0222940722607799,0.0059737005641149,0.0218312703966509,0.181833203747168,0.2733235602053308,0.3079063895222605,-0.0646689741215566
000153.SZ,0.0781757813419682,0.1386071637860512,-0.1749640293568751,-0.0685683452903941,-0.1807182785091467,0.2501637204913419,0.0487539092082215,0.1088417480215096,-0.144054799618728,0.2507932984674652
000155.SZ,0.2517951426164459,-0.0138080801168374,0.1971533402659324,0.2302106344499037,-0.0218705201044609,-0.206892611386206,0.1583976678130476,-0.0163272123964638,-0.1739274157202487,0.0503467384897734
000156.SZ,0.1079942270061748,0.1607088320725155,0.1979101844439725,0.246040830500138,-0.1559023590093955,-0.168753515522363,-0.1343795187817592,0.0846590828015768,-0.1288174137229009,0.1867418263829258
000157.SZ,0.1856701996971747,-0.1380870385491606,0.2537009448955157,0.0045166042059695,0.1677647337276051,0.1429313801222048,0.1349336673881758,-0.201394769947086,-0.0535215930400268,0.0455977659356096
000158.SZ,0.0659100938644257,0.1226688616126338,-0.1909005783567056,0.209100262708493,-0.0687870605955692,0.1968280279409702,-0.1056176841166715,0.0560677550781876,0.1216772844527203,0.1075436343445132
000159.SZ,0.2366659665015475,0.1243391234852048,0.1771628680760816,-0.1793215453450541,0.1474948618759178,0.025995597334606,-0.1030459692588309,-0.0330575041319324,-0.2054700716153234,0.1174284762948477
000166.SZ,0.1020306124742537,0.0473834336793923,0.0828105010060476,-0.0496797586937317,-0.1637701829632119,0.0773796993509908,0.1825816530321918,-0.0817233505798277,0.2152213614693099,0.1662261468994004
000301.SZ,-0.0882966903203057,0.0211890459255461,-0.1417933194187238,-0.0561833244612036,0.1312689780103588,0.0131442077513305,0.1901194275327902,0.3392739311238189,0.1219726538623204,-0.0975037687384514
000333.SZ,0.3833464095449744,-0.0168774103867512,0.3818984679898087,-0.1447392786370081,-0.1592636372548314,0.2685430890169591,-0.1048902482511215,0.006202508770081,0.4378948204729844,0.4513443736343173
000338.SZ,0.310603501018374,-0.0986939316565705,0.2052516645669377,0.130136469321752,0.3197956894194352,0.149916047347675,0.0120322044928502,-0.2269694955760848,0.0508505306572661,0.1616337450319197
000400.SZ,0.2900386122106126,-0.1496883748289828,0.0760565994647537,0.2516071788594324,0.1043439114975308,-0.0831119162109121,0.0844178642935617,-0.0979653674891089,-0.0081869109289444,0.0568374635553647
000401.SZ,-0.1087682465403628,0.0086199368326855,0.1616189669562606,-0.0510170521051893,0.0503388017407885,0.1964984218436571,0.2986073176166658,0.0943902073008385,-0.0263599531715537,-0.107069515063831
000402.SZ,-0.1253009134546052,0.1614446531892109,0.0097263546693638,0.142708473076218,0.1225805574371099,-0.021581826357543,-0.0703399825961261,-0.1270359516701706,0.164380151159461,0.1863700803019186
000403.SZ,-0.1791751953892703,0.3117123243335882,0.0425693688524033,-0.1002471951123364,0.0702281961829221,-0.0964533892739655,0.1522754232639853,-0.0470513039386546,-0.0508968018743148,0.214439444083256
000404.SZ,0.0192610973736443,0.1510124995071243,-0.0162505096064794,0.3389136260431301,-0.1738014276857667,0.058203941203488,0.0469580926526895,0.065539641759952,0.0227193456523472,-0.1334930004310816
000407.SZ,0.0689741126509792,0.0749754202943379,0.0102658378098226,0.1301969586113792,-0.0260322970512751,0.0543380667005135,-0.0313787181845291,-0.021372469208042,0.1837526777160251,0.107877707935993
000408.SZ,-0.0429717531506303,0.1539900571711522,-0.0772989022319835,-0.1276974628889821,0.312103668421993,-0.1493692090225796,-0.0591900741569429,-0.0366330270769107,0.260868247571807,0.1708791239331744
000409.SZ,-0.1501384324133851,0.1424238050374267,0.0213682268202095,0.0073262754756146,0.09110951423697,0.2054769061864307,-0.1683440707098478,0.2465190815209773,0.2155380606432967,-0.0935955438412127
000410.SZ,0.1410534159524411,-0.0538570442528194,0.1839822661534429,0.0089274325224281,0.172696015271041,0.1889854900030503,0.0290481216633821,0.1693240817948786,-0.1801378500908102,-0.2020833964097984
000411.SZ,0.2050271697800026,0.1065738025982166,-0.1981878518259743,0.2167841764300669,-0.1802140344967062,-0.0584850380643483,-0.0049966801098018,0.1200105717069859,0.0811977149514159,0.1701914302283882
000413.SZ,-0.1485303346148197,-0.1672764453223488,0.2144661546762695,0.0771763556136481,0.1654554627014311,0.1465741977581274,-0.0088239382122174,0.0260367127945434,0.2922763868034359,0.0227515832407507
000415.SZ,0.021221435691266,0.2693969814723556,-0.1975000869076301,0.0475581528713437,0.1949800296190783,0.2688056993989621,0.0653516281494685,-0.074130752953368,-0.1387790528913247,0.007982547148683
000416.SZ,-0.1150412424847584,-0.0928748744038076,-0.0163001024612159,0.0802864378502701,0.248128956801791,-0.15930677206389,-0.1575831120727948,0.076225136193647,0.3329081310363632,0.2251985436798369
000417.SZ,-0.0069818116264394,-0.1741845132863961,-0.0530392910537682,0.0640122097248397,0.2091409292121278,0.2256841544360321,-0.0708153952181445,0.2033390858077165,0.1752952955289143,-0.0713001483278393
000418.SZ,0.0909122174097467,0.1499919831592878,-0.1169932594562988,0.0516531767564196,0.2035632621003413,0.1003020469098143,0.1194840422138166,-0.0653908228210115,0.123080168860864,0.0035202083703308
000419.SZ,0.0190627120763078,0.1961532047125575,-0.0032657572405901,0.0880721281282222,0.0325120825377045,0.0599553403998104,-0.1382850230569622,-0.0588466213221339,-0.1132636744133048,0.2755230883862107
000420.SZ,-0.0090403360466841,-0.0706229096409976,0.0040969911960494,0.0113354495764445,0.086889427274236,0.190360899874583,0.0862088208803216,0.0937201143135781,-0.0500246400391649,0.0186347037911361
000421.SZ,-0.0068002042966739,-0.1343118579083087,0.2494376075793679,0.0161732100583778,-0.0255120652189797,-0.1549556041646887,0.2547903773829199,0.0824955844760676,-0.0086794416511448,0.1995058404180066
000422.SZ,0.0792375487255727,0.0405873424189012,0.1702073778399837,-0.1143136396797618,0.1224604909982706,0.1736658988061341,-0.0298625562390334,-0.2150566632561508,0.2090404604041042,0.036715816775082
000423.SZ,-0.0187835294858678,0.1468392937138394,-0.1916063809832697,-0.158011410182022,0.2930331262305043,0.1574568735676231,0.3227873569633284,0.0425227833158259,-0.1245141882274041,-0.0272185398635387
000425.SZ,0.2308718062248034,-0.0887543607785511,-0.0752011865582617,-0.0919751761118896,0.285252252609952,0.2801864383930121,0.1913061046893837,-0.2109422148321745,0.1396275699171186,0.0544790341540591
000426.SZ,0.0228593830891083,-0.2567063521584186,0.0252440292090886,0.2275124823443653,0.0587641574125885,0.0861153391147095,0.1721684048079307,0.2541780057809044,-0.2017182669215755,0.2056874365382561
000428.SZ,-0.1129732935762567,-0.0024987387804434,0.2561772803362505,-0.1213876069448916,-0.0621742489700057,0.0276119483074924,0.014186162531399,0.2615769853249443,-0.0805221930631644,0.0994751395988069
000429.SZ,0.3102581614473556,0.2171650668597325,-0.1214859060261801,0.1720014208543593,0.2188146583671904,-0.1112509362252844,-0.0405137603388011,-0.0507302578227848,0.0236326480494577,-0.1603975200471691
000430.SZ,-0.1180463883229798,-0.1026236350865938,-0.1141542613384515,0.2412565411954666,0.1895477567093988,-0.2338315890443573,0.0367868498166099,0.1156615497596891,0.2590719456887991,0.2552335643242044
000488.SZ,-0.0921854540540278,-0.0096473837346632,-0.0164293461748588,0.0127979552649837,0.1691395414007818,-0.0280494491134344,-0.0729471399513838,-0.0820842121692366,0.1488283761806446,0.2672509001485839
000498.SZ,0.0355705192854333,0.0588068959512568,0.2970426277636417,-0.1145373031276864,-0.1122093291809431,-0.1014519379196764,0.025118413061136,0.0428590639698774,0.2133892074271855,0.0482165867894791
000501.SZ,-0.1884595780990638,-0.0015789038975095,-0.1414331054457894,0.1022083721002621,0.219489497810121,0.1547967791418983,0.1472273383080466,-0.0713108880368527,-0.1092549709296481,0.3050307495173511
000502.SZ,0.1411495980494432,0.1174341376676891,-0.042994569324756,0.1559511529335712,-0.0337884052449491,-0.0117724507390112,0.013031608130543,-0.1134200934054004,0.0701968331553836,0.0169762858360822
000503.SZ,-0.0398073512104503,0.1632443570788914,-0.1323848130239867,0.1488782473543257,-0.1039828566283197,-0.1938109677998662,0.176055668121657,0.26101615432158,0.177728030839095,0.1344222384287043
000504.SZ,0.0382053644383938,0.1857631612287731,0.0456116568273263,0.0697841963338317,0.1724457404949814,0.1318931145591908,-0.1284558243239535,0.1406676192915734,-0.1079495268144444,-0.1308713674335453
000505.SZ,-0.0507760450434135,0.0152955356045487,0.2437915675949434,-0.0455342925688692,-0.1294424944294598,0.0879302901033488,-0.03324167965157,0.2145982676366495,0.2436755390055619,-0.0142442032059532
000506.SZ,0.1488612902944587,0.0411111639233673,-0.1289922637780102,0.0302238327462829,-0.0808714637077122,0.2612884257687483,0.005307226900537,0.0403442156532252,0.2314589314884731,-0.0864356618025925
000507.SZ,0.1320009049643995,0.1752400307786556,-0.0858084078737814,-0.0724160081453612,0.1079977756935891,0.1208525409522022,0.0212911416950934,-0.1884212136097519,0.2532408375257821,-0.0231258638825039
000509.SZ,0.0230935604841642,0.2278175970089038,-0.040355648500242,-0.0346457889030801,0.0849892633958669,0.0838658853174762,-0.2040193932643337,-0.1411574705999517,0.1946442040963073,0.233997146579257
000510.SZ,-0.1541485097210273,0.2235840805169743,-0.2060836763377046,0.0331753473519787,0.2287583604389887,0.0312946788595828,0.0210456298106293,0.1324110491763044,0.0216169124072338,0.1052719899314944
000511.SZ,0.1262531965382972,-0.1374486109250844,0.0348573886324311,0.1141184097641178,-0.0959542101021536,0.2077093108071214,0.022988559872189,0.2525743308546968,0.1197325370098374,-0.123201593840786
000513.SZ,-0.1565333336872574,-0.0513221364542371,-0.1718033152170713,-0.1564238530753184,0.0914717067238091,0.3516711606072333,0.2184295930450405,-0.0904172701433936,0.3714419167368601,0.182838921381108
000514.SZ,0.0868187585742928,0.1134557185532037,0.1992090545499394,0.1029970608854217,0.0886267055306525,-0.1551906743888483,0.1572318846625011,-0.0510299886077461,-0.0786457667498777,-0.0197141080037978
000516.SZ,0.0997584629445705,0.0818219683510031,-0.0629513620092014,0.2466077505161487,-0.2186939909814381,0.141688636783492,0.171859720073194,-0.1091455245454102,0.1226235136503349,0.008884039646587
000517.SZ,0.260764405601515,0.134792903638666,0.1036950402269444,-0.0638521135435102,-0.0051528013124905,-0.1480668520055659,-0.159510285057034,0.2027006793284445,0.1123982661617685,0.0764800684030521
000518.SZ,-0.1988934623898942,0.2216192111845918,0.0886439852924663,-0.0495357082057366,-0.0476107237292592,0.1435910488987163,0.0797023773076316,0.0571200239343901,-0.1036429581905095,0.2245962509638099
000519.SZ,0.1448603140699121,0.1051256821358911,-0.1021762493917025,0.1677683030577844,0.0076875399091251,-0.0519970703014864,0.014453997843508,-0.1515449335576986,0.1022715323821276,0.1867360010464071
000520.SZ,0.0597936212546387,-0.084840599013468,-0.1519648810002788,0.0967366780874813,-0.1250901080437949,0.0800765284594003,0.1661307150365914,0.2358053353335332,0.2186921947056197,0.0027493721311975
000521.SZ,0.0004609324124828,-0.1516500268934866,-0.0848022296050182,-0.1506552182583906,0.2885983785913402,0.1222256213428808,-0.1069199737362635,0.2393665116452355,0.1631790159717804,0.0403119864376374
000523.SZ,-0.0943573812177229,-0.0992123417618617,0.211036156020593,0.0090509763239823,0.1635226421119186,-0.0212247612318098,-0.0556897559182478,0.061061189175121,0.1367480008328533,-0.0183935539594472
000524.SZ,-0.2011665451486731,0.0699349716859189,-0.0401096835780873,0.2337714810497411,0.2657337413663511,0.1091189639296221,-0.0563759182325466,-0.0703883648348124,0.1541425230108884,0.009967956387861
000525.SZ,-0.1682079858244551,0.2703618007167549,0.2602830183476109,0.2318752587819799,-0.0227347487513475,-0.2238165023012447,-0.1381876917901049,0.1426659348227162,0.3204247625681518,-0.0876145287871909
000526.SZ,-0.0492910595432026,0.0038606582412283,0.3112562018820043,-0.0400733534902643,-0.0288544166237674,0.2941372373393592,-0.1105388359780486,-0.0767631224525361,-0.034870693316303,0.0328000330171056
000528.SZ,0.1549045711739425,-0.0195915658611646,0.0701715645721182,0.2891634155287748,0.2187585329488845,-0.1873671162209071,0.0633447201809657,0.0928468253990944,-0.0687932661649345,-0.1488918142634079
000529.SZ,0.1296696872956521,-0.1269921029930298,0.1518888655289826,0.0565752388444056,0.2581506695990789,0.1408755756308313,0.0982689685028766,-0.1177193060165212,0.1245215834229203,-0.214927863452402
000530.SZ,0.087310796393256,0.1602918978687593,-0.0005256099604889,0.09366618070976,-0.2180075046372933,0.2279557840441833,-0.0378142609743275,0.237330947477192,0.0152060851035999,-0.0837618687041156
000531.SZ,0.0684920655494659,0.2604296518647851,-0.1383976409722583,-0.0339211414614618,0.1588716860963227,-0.1058362949832381,0.1441351329411959,-0.1219551936918449,0.1263988517818305,-0.0305595658996605
000532.SZ,-0.1228610909770766,0.12653761324221,0.0678621541483776,-0.1773067510276317,0.0792100127879874,0.1650013496905977,0.1184198532010654,0.1923401055047827,-0.003620365115899,-0.0002297093518239
000533.SZ,0.038521415416389,-0.1534863659052987,-0.0758924107940235,-0.1291405611048068,0.0818324537603057,0.0906097801577179,0.2263274669104325,0.1879645624890904,0.2647236906691906,-0.0290922500775967
000534.SZ,0.1107377693885885,0.1923778683372079,0.0316020462010573,0.1265363382947261,0.084063431947815,-0.1403507118099028,-0.1685542222721145,0.1608677969199304,0.1894405389869586,-0.0059163053356628
000536.SZ,-0.0183313920427029,-0.0851375695702881,0.118553980453556,0.1436294455885626,-0.2215212474083777,0.2386248216194802,-0.2024931396312291,0.2434553234559156,0.1624182384051523,0.1962233529938852
000537.SZ,0.2551413742610294,-0.1395378784840706,-0.0397247039589136,-0.1040211795751911,0.331434548496869,0.1090021014212889,-0.0968181902030719,-0.1555918579092759,0.336368279670299,-0.0813745810240643
000538.SZ,0.0705536767214108,-0.0990552257244924,-0.0569626485599562,0.3313642890048585,0.2506254096973876,-0.1303860356104291,0.1052484996608284,0.1460752016128099,0.0100223696296543,0.1017983659325733
000539.SZ,0.1234505591805566,0.181668270067019,0.1725878659032643,-0.1185984932055165,0.2543498042912561,0.1682248378910648,0.0286260778057287,-0.0985599287305756,-0.0134931102622867,-0.23551720734786
000540.SZ,0.1453237573895162,0.2833460792781422,-0.0632346548965027,-0.0693536647397182,-0.0456568897829599,-0.0573274880066398,-0.1015401792342549,0.1125873591972614,0.1238541980484406,0.1635316929248828
000541.SZ,-0.0449288550219321,0.0465239571505103,0.0865060656809506,0.1246474965601575,-0.0094497428159067,-0.0258148970872923,0.1570061682674794,-0.1063530189225786,0.0579807588794573,0.0421624337655106
000543.SZ,-0.0504306885589475,0.279857564707201,-0.0362127228398928,0.1680496586760226,0.16533673954947,-0.1432028443185529,-0.0900627137719117,0.3034566893965795,0.0648072292546105,-0.1376206484788568
000544.SZ,0.0554862032163465,-0.274452910492204,-0.12273167815388,0.0721089032009696,-0.0027451850000014,0.1760093962563832,0.1696986702620091,0.185169598455702,0.1780937830488886,0.1641639769270539
000545.SZ,0.1632403309505483,-0.1347282676061935,0.134728430677348,-0.1529311234449201,-0.0045007141275484,0.2594563294964569,0.0693217896573571,0.1736083981681243,0.1286025369455836,-0.1966147632672037
